n,futureMid,index,X,fundingFee,create_time
347,104.635,105.230245551175,0.1551964170334811,0.00044,"2019-11-26 21:44:00"
348,104.07,104.7947028154,0.1482809642870136,0.00042,"2019-11-26 21:45:00"
349,104.64,104.9414465735,0.1454084426728878,0.00041,"2019-11-26 21:46:00"
350,104.63,104.9311098949,0.1425388466569722,0.00040,"2019-11-26 21:47:00"
351,104.625,104.3518027068666667,0.1451568876111928,0.00041,"2019-11-26 21:48:01"
352,104.24,104.2899400753333333,0.1446780295804253,0.00041,"2019-11-26 21:49:00"
353,104.515,104.1865353451333333,0.1478306889310657,0.00041,"2019-11-26 21:50:00"
354,104.9,104.6546142421,0.1501754088431026,0.00042,"2019-11-26 21:51:00"
355,104.935,104.7364460888,0.1520711568717463,0.00042,"2019-11-26 21:52:00"
356,104.97,104.706280593,0.1545898157860581,0.00043,"2019-11-26 21:53:00"
357,104.995,104.70703523815,0.1573400107581059,0.00044,"2019-11-26 21:54:00"
358,105.305,104.743454958175,0.1627011575910915,0.00045,"2019-11-26 21:55:00"
359,104.995,104.7085891685,0.1654364712246187,0.00046,"2019-11-26 21:56:05"
360,104.9,104.647205805425,0.1678521515347555,0.00046,"2019-11-26 21:57:00"
361,105.055,104.7023424608,0.1712203430280072,0.00047,"2019-11-26 21:58:00"
362,104.945,104.6543017721,0.1739980427783054,0.00048,"2019-11-26 21:59:00"
363,104.935,104.75715130205,0.1756957664729599,0.00048,"2019-11-26 22:00:00"
364,104.66,104.62733013605,0.1760080162829045,0.00048,"2019-11-26 22:01:00"
365,104.765,104.5905379888,0.1776760640294289,0.00048,"2019-11-26 22:02:00"
366,104.52,104.54632541685,0.1774242577919065,0.00048,"2019-11-26 22:03:00"
367,104.745,104.7376715816,0.1774942270616958,0.00048,"2019-11-26 22:04:00"
368,105.345,104.9516090835,0.1812425346858982,0.00049,"2019-11-26 22:05:00"
369,105.14,104.955543165,0.1830000105603264,0.00049,"2019-11-26 22:06:00"
370,105.305,104.90631218885,0.1868004283124278,0.00050,"2019-11-26 22:07:00"
371,105.375,104.911720278175,0.1912163288485795,0.00051,"2019-11-26 22:08:00"
372,105.17,104.843663879525,0.1943289262950974,0.00052,"2019-11-26 22:09:00"
373,105.38,104.94854212905,0.1984400636410498,0.00053,"2019-11-26 22:10:00"
374,105.22,104.94814886205,0.2010304012591752,0.00053,"2019-11-26 22:11:00"
375,105.36,104.9125233273,0.2052956372720769,0.00054,"2019-11-26 22:12:00"
376,105.825,105.4512285057,0.208840133619787,0.00055,"2019-11-26 22:13:00"
377,106.07,105.868135787925,0.2107468849814939,0.00055,"2019-11-26 22:14:00"
378,105.895,105.781071873025,0.2118239030619285,0.00056,"2019-11-26 22:15:00"
379,106.095,105.671740643275,0.2158293197811801,0.00056,"2019-11-26 22:16:00"
380,105.875,105.605716375375,0.2183792160734208,0.00057,"2019-11-26 22:17:00"
381,106.01,105.646240197425,0.2218224034684026,0.00058,"2019-11-26 22:18:00"
382,106.075,105.6584232974,0.2257650773187159,0.00059,"2019-11-26 22:19:00"
383,106.18,105.78336395465,0.229514589817865,0.00059,"2019-11-26 22:20:00"
384,105.95,105.7053432507,0.2318291062063104,0.00060,"2019-11-26 22:21:00"
385,106.05,105.74592770655,0.2347046050557206,0.00060,"2019-11-26 22:22:00"
386,106.01,105.720934678725,0.2374388347724123,0.00061,"2019-11-26 22:23:00"
387,106.04,106.1357660022333333,0.2365365375936147,0.00061,"2019-11-26 22:24:00"
388,106.055,106.0900060518666667,0.236206571999593,0.00060,"2019-11-26 22:25:00"
389,106.165,106.3330389098,0.2346262643969621,0.00060,"2019-11-26 22:26:00"
390,106.22,106.3042771167,0.2338334729967865,0.00059,"2019-11-26 22:27:00"
391,106.81,106.6139393847,0.2356724503053028,0.00060,"2019-11-26 22:28:00"
392,106.875,106.6863625069,0.237440600316864,0.00060,"2019-11-26 22:29:00"
393,106.95,106.9158509389,0.2377600016104992,0.00060,"2019-11-26 22:30:00"
394,106.73,106.877282893,0.2363819454977942,0.00059,"2019-11-26 22:31:00"
395,106.635,106.9050706134,0.2338556797944894,0.00059,"2019-11-26 22:32:00"
396,106.53,106.8907311328,0.230480914471275,0.00058,"2019-11-26 22:33:00"
397,105.85,106.297169741225,0.2262741256892819,0.00056,"2019-11-26 22:34:00"
398,105.915,106.258355455225,0.2230427990443887,0.00056,"2019-11-26 22:35:00"
399,105.58,105.837035813725,0.2206141991525947,0.00055,"2019-11-26 22:36:00"
400,105.535,105.7877342911,0.218225129259061,0.00054,"2019-11-26 22:37:00"
401,105.6,105.800895356825,0.2163263234299849,0.00053,"2019-11-26 22:38:00"
402,105.51,105.7302996068,0.2142427238599536,0.00053,"2019-11-26 22:39:00"
403,105.83,105.8174648409,0.21436118406989,0.00053,"2019-11-26 22:40:00"
404,105.92,105.87174126,0.2148170067419804,0.00053,"2019-11-26 22:41:00"
405,105.74,105.8581347118,0.213701034765697,0.00052,"2019-11-26 22:42:00"
406,105.66,105.932399354,0.2111295896208578,0.00052,"2019-11-26 22:43:00"
407,105.485,105.7597868594,0.2085313727790887,0.00051,"2019-11-26 22:44:00"
408,105.63,105.792620908575,0.2069942059410014,0.00050,"2019-11-26 22:45:00"
409,105.54,105.756253121925,0.2049493800745281,0.00050,"2019-11-26 22:46:00"
410,105.61,105.9000526189,0.2022104520784882,0.00049,"2019-11-26 22:47:00"
411,106.09,105.8684725285,0.2043029302847867,0.00049,"2019-11-26 22:48:00"
412,106.585,106.10783700055,0.2087998931193747,0.00050,"2019-11-26 22:49:00"
413,106.05,105.9835421425,0.2094269513980142,0.00050,"2019-11-26 22:50:00"
414,106.475,106.0596077889,0.2133435433952879,0.00051,"2019-11-26 22:51:00"
415,106.555,106.12396832135,0.2174051299102663,0.00052,"2019-11-26 22:52:00"
416,106.715,106.444727532675,0.2199442173182549,0.00052,"2019-11-26 22:53:00"
417,106.545,106.426631472575,0.2210564250973341,0.00053,"2019-11-26 22:54:00"
418,106.245,106.24916233225,0.2210172498967147,0.00052,"2019-11-26 22:55:00"
419,105.96,106.090450524375,0.2197876338122299,0.00052,"2019-11-26 22:56:00"
420,105.83,105.876333187825,0.2193500177139957,0.00052,"2019-11-26 22:57:00"
421,105.885,105.878205123825,0.2194141940585706,0.00052,"2019-11-26 22:58:00"
422,105.895,105.889820758775,0.2194631056648788,0.00052,"2019-11-26 22:59:00"
423,105.705,105.864311257775,0.2179582429223528,0.00051,"2019-11-26 23:00:00"
424,106.11,105.907478799075,0.2198704893776689,0.00051,"2019-11-26 23:01:00"
425,106.4,106.02484125425,0.2234088935979625,0.00052,"2019-11-26 23:02:00"
426,106.375,106.0485756177,0.226486958347052,0.00053,"2019-11-26 23:03:00"
427,106.45,106.091103533075,0.2298698665737829,0.00053,"2019-11-26 23:04:00"
428,106.435,106.13211466955,0.2327237184111184,0.00054,"2019-11-26 23:05:00"
429,106.6,106.0966068578,0.2374683860975665,0.00055,"2019-11-26 23:06:00"
430,106.635,106.142635816425,0.2421070892896235,0.00056,"2019-11-26 23:07:00"
431,106.335,106.07811306155,0.2445287664012906,0.00056,"2019-11-26 23:08:00"
432,106.245,106.05710456405,0.2463004104294992,0.00057,"2019-11-26 23:09:00"
433,106.125,105.982748299675,0.2476426260505054,0.00057,"2019-11-26 23:10:00"
434,106.235,106.010416978175,0.2497611256114611,0.00057,"2019-11-26 23:11:00"
435,106.1,105.970022271425,0.2509876774776302,0.00057,"2019-11-26 23:12:00"
436,105.815,105.9750888012,0.2494770507538318,0.00057,"2019-11-26 23:13:00"
437,106.025,106.0256611756,0.2494708147578222,0.00057,"2019-11-26 23:14:00"
438,106.035,106.0113544728,0.2496938618768557,0.00057,"2019-11-26 23:15:00"
439,105.67,105.951511035,0.2470368819786926,0.00056,"2019-11-26 23:16:00"
440,105.795,105.8891074364,0.2461481462184396,0.00055,"2019-11-26 23:17:00"
441,105.795,105.942978363,0.2447513725455967,0.00055,"2019-11-26 23:18:00"
442,106.015,106.0194342476666667,0.2447095476886906,0.00055,"2019-11-26 23:19:00"
443,106.03,106.0535760215,0.2444872447510204,0.00055,"2019-11-26 23:20:00"
444,106.28,106.156725709,0.2456484928036206,0.00055,"2019-11-26 23:21:00"
445,106.265,106.145553839,0.2467737981666805,0.00055,"2019-11-26 23:22:00"
446,106.52,106.245004269,0.2493621149811233,0.00055,"2019-11-26 23:23:00"
447,106.515,106.199603759875,0.2523319588313709,0.00056,"2019-11-26 23:24:00"
448,106.6,106.29515492525,0.255199870120125,0.00056,"2019-11-26 23:25:00"
449,106.5,106.40952133715,0.2560501574037537,0.00057,"2019-11-26 23:26:00"
450,106.51,106.37937434465,0.2572780801674916,0.00057,"2019-11-26 23:27:00"
451,106.47,106.37711814215,0.2581512177319618,0.00057,"2019-11-26 23:28:00"
452,106.455,106.3510590083,0.259128556299807,0.00057,"2019-11-26 23:29:00"
453,106.405,106.3507505845,0.2596386553372077,0.00057,"2019-11-26 23:30:00"
454,106.515,106.36000622125,0.2610959115395774,0.00057,"2019-11-26 23:31:00"
455,106.51,106.402678941825,0.2621045427060321,0.00057,"2019-11-26 23:32:00"
456,106.415,106.391561114325,0.2623248504581649,0.00057,"2019-11-26 23:33:00"
457,106.42,106.374357977125,0.2627539202428663,0.00057,"2019-11-26 23:34:00"
458,106.56,106.491999775425,0.2633924679715069,0.00057,"2019-11-26 23:35:00"
459,106.45,106.515920280375,0.2627735907163371,0.00057,"2019-11-26 23:36:00"
460,106.595,106.531340808075,0.2633711537568669,0.00057,"2019-11-26 23:37:00"
461,106.6,106.525880788025,0.264066939714483,0.00057,"2019-11-26 23:38:00"
462,106.655,106.548389304125,0.2650675244870101,0.00057,"2019-11-26 23:39:00"
463,106.7,106.5003331387,0.2669423248319063,0.00057,"2019-11-26 23:40:00"
464,106.74,106.50597420245,0.2691396269016019,0.00058,"2019-11-26 23:41:00"
465,106.705,106.487956438625,0.2711778251038567,0.00058,"2019-11-26 23:42:00"
466,106.725,106.521924725225,0.2730842427291374,0.00058,"2019-11-26 23:43:00"
467,106.73,106.553205555725,0.2747434555454288,0.00058,"2019-11-26 23:44:00"
468,106.86,106.591622713225,0.2772612639804973,0.00059,"2019-11-26 23:45:00"
469,107.22,106.635461338225,0.2827429175921506,0.00060,"2019-11-26 23:46:00"
470,107.175,106.664040363225,0.2875332821333307,0.00061,"2019-11-26 23:47:00"
471,106.83,106.836945801175,0.287468269032077,0.00061,"2019-11-26 23:48:00"
472,106.89,106.839235058375,0.2879434216442916,0.00061,"2019-11-26 23:49:00"
473,106.755,106.605564328075,0.289345184046347,0.00061,"2019-11-26 23:50:00"
474,106.815,106.670685703125,0.2906980796045197,0.00061,"2019-11-26 23:51:00"
475,107,106.750271445225,0.2930374512182316,0.00061,"2019-11-26 23:52:00"
476,107.065,106.832539603525,0.2952133837322175,0.00062,"2019-11-26 23:53:00"
477,107.1,106.8882031546666667,0.2971948638121741,0.00062,"2019-11-26 23:54:00"
478,107.21,106.939129391,0.299727805781522,0.00062,"2019-11-26 23:55:00"
479,107.03,106.9187699359333333,0.3007681288616819,0.00062,"2019-11-26 23:56:00"
480,107.045,107.1177492002,0.3000889771735332,0.00062,"2019-11-26 23:57:00"
481,107.135,107.0979722837333333,0.3004347140299563,0.00062,"2019-11-26 23:58:00"
482,107.5,107.2912625229333333,0.3023802357076609,0.00062,"2019-11-26 23:59:00"
